date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots,sigma_factor,achieved_daily_sigma_ratio
2025-08-03,greedy,error_scaled_frozen_contract_and_soc,55445.87204955134,55182.824243412055,263.0478061392851,86288.46622880522,77004.60736690045,9283.858861904762,4933.815809295157,39.03939523809515,2,1,13881.73439988242,6405.834016666666,16844.51170611004,13644.054481949132,10800.0,10800.0,1495.199436507937,10800.0,0.0008551000064471737,1.1368683772161603e-13,0,1.0,1.0
2025-08-03,mpc,error_scaled_frozen_contract_and_soc,57922.614149364425,55182.824243412055,2739.7899059523806,86288.46622880522,77004.60736690045,9283.858861904762,4933.815809295157,461.79879523809507,14,4,13554.932591058601,6915.30798360358,18556.191681330274,15115.647215282464,10800.0,10705.408940661177,1438.743269142853,10800.0,0.994922800004133,2.2737367544323206e-13,0,1.0,1.0
2025-08-04,greedy,error_scaled_frozen_contract_and_soc,53779.82042243779,53660.66876577112,119.15165666666624,83773.35558807431,75402.37329997907,8370.982288095238,4811.136720297698,17.6966666666666,1,1,10913.29011769547,4289.982083333333,16695.394580941254,13523.26961056242,10800.0,10800.0,1769.3792962962968,10800.0,0.0003299999953014776,1.1368683772161603e-13,0,1.0,1.0
2025-08-04,mpc,error_scaled_frozen_contract_and_soc,55163.58907495207,53660.66876577112,1502.9203091809532,83773.35558807431,75402.37329997907,8370.982288095238,4811.136720297698,317.4453142857144,12,8,10675.497869720275,4605.49759877442,18110.24882061822,14716.098470086228,10800.0,10748.003416238367,1344.1294702167763,10800.0,1.0464812999998685,1.1368683772161603e-13,0,1.0,1.0
2025-08-05,greedy,error_scaled_frozen_contract_and_soc,52366.5499794162,52305.71696248406,60.83301693214246,81315.96637201101,73594.83327915389,7721.133092857141,4404.89901265365,9.030359523809466,1,1,8876.622035038205,4090.981488771312,16868.860391536742,13663.776917144762,10800.0,10800.0,1949.3576825396826,10800.0,0.0004434000002220273,1.1368683772161603e-13,0,1.0,1.0
2025-08-05,mpc,error_scaled_frozen_contract_and_soc,54502.36053144359,52305.71696248406,2196.6435689595237,81315.96637201101,73594.83327915389,7721.133092857141,4404.89901265365,468.1675285714289,21,10,9178.02065393026,4097.281551429772,17865.315686176702,14508.793724287616,10800.0,10757.902201683903,1280.5073928396048,10800.0,1.0612926000030711,2.2737367544323206e-13,0,1.0,1.0
2025-08-06,greedy,error_scaled_frozen_contract_and_soc,50965.21145899441,50965.21145899441,0.0,79215.82925329599,72364.93511996265,6850.894133333331,3594.2990238888888,0.0,0,0,5387.267368753675,2277.0461333333337,18090.086760749025,14652.970276206714,10800.0,10800.0,1476.3256347089928,10800.0,0.0003823000006377697,2.2737367544323206e-13,0,1.0,1.0
2025-08-06,mpc,error_scaled_frozen_contract_and_soc,62442.097759022465,50965.21145899441,11476.886300028049,79215.82925329599,72364.93511996265,6850.894133333331,3594.2990238888888,2211.8749410571395,27,15,6334.493558287041,3925.570664285714,16577.71285454899,13524.472149435289,10800.0,10692.750291943777,1200.0,10800.0,1.0279978000035044,2.2737367544323206e-13,0,1.0,1.0
2025-08-07,greedy,error_scaled_frozen_contract_and_soc,50168.053381269994,50110.97369709857,57.07968417142922,77269.42425605941,70713.72454653561,6555.699709523808,3082.870094203095,8.448114285714382,1,1,6108.793202469377,4278.980189770478,18432.17751634357,14930.063788238294,10800.0,10800.0,1712.336333333334,10800.0,0.00036859999818261713,1.1368683772161603e-13,0,1.0,1.0
2025-08-07,mpc,error_scaled_frozen_contract_and_soc,54050.45929094024,50110.97369709857,3939.485593841668,77269.42425605941,70713.72454653561,6555.699709523808,3082.870094203095,974.2423880952385,25,10,6668.484635150506,4925.537936670657,17687.713274857506,14426.054452524008,10800.0,10689.992555678415,1332.8857092066962,10800.0,1.0415592000063043,2.2737367544323206e-13,0,1.0,1.0
2025-08-08,greedy,error_scaled_frozen_contract_and_soc,28578.249218896206,28578.249218896206,0.0,47437.21148496075,40944.791101627416,6492.420383333332,3096.125355646705,0.0,0,0,5258.698381510877,22671.00080803503,19643.90023902552,15911.559193610676,10800.0,10800.0,1930.5630422486784,10800.0,0.0006343999993987381,1.1368683772161603e-13,0,1.0,1.0
2025-08-08,mpc,error_scaled_frozen_contract_and_soc,30900.97493184502,28578.249218896206,2322.7257129488135,47437.21148496075,40944.791101627416,6492.420383333332,3096.125355646705,522.332188095239,20,8,6796.791093923165,21687.31935090864,19522.89376945391,15822.63179122972,10800.0,10789.902402253278,1586.465895355555,10800.0,1.0294215000030817,1.1368683772161603e-13,0,1.0,1.0
2025-08-09,greedy,error_scaled_frozen_contract_and_soc,27981.446590419655,27981.446590419655,0.0,46472.913776801186,40074.54465537262,6398.369121428572,3129.9384278748003,0.0,0,0,4259.618819400344,19482.099760307174,20048.76945838772,16239.503261294047,10800.0,10800.0,1928.9930598412675,10800.0,0.0005424999981187284,1.1368683772161603e-13,0,1.0,1.0
