variant,date,decision_hour,risk_mode,horizon_slots,simultaneous_flow_slots,simultaneous_flow_max_kwh,max_eq_residual_kwh,solver_status
q3_fixed_unclustered,2025-08-28,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-08-29,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-08-29,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-08-29,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-08-29,18,unclustered,36,0,0.0,7.275957614183426e-12,optimal
q3_fixed_unclustered,2025-08-30,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-08-30,6,unclustered,108,0,0.0,3.410605131648481e-13,optimal
q3_fixed_unclustered,2025-08-30,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-08-30,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-08-31,0,unclustered,144,0,0.0,2.7284841053187847e-12,optimal
q3_fixed_unclustered,2025-08-31,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-08-31,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-08-31,18,unclustered,36,0,0.0,1.2278178473934531e-11,optimal
q3_fixed_unclustered,2025-09-01,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-01,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-01,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-01,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-02,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-02,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-02,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-02,18,unclustered,36,0,0.0,6.59383658785373e-12,optimal
q3_fixed_unclustered,2025-09-03,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-03,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-03,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-03,18,unclustered,36,0,0.0,1.4551915228366852e-11,optimal
q3_fixed_unclustered,2025-09-04,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-04,6,unclustered,108,0,0.0,3.410605131648481e-13,optimal
q3_fixed_unclustered,2025-09-04,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-04,18,unclustered,36,0,0.0,1.8189894035458565e-11,optimal
q3_fixed_unclustered,2025-09-05,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-05,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-05,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-05,18,unclustered,36,0,0.0,1.1596057447604835e-11,optimal
q3_fixed_unclustered,2025-09-06,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-09-06,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-06,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-06,18,unclustered,36,0,0.0,1.1823431123048067e-11,optimal
q3_fixed_unclustered,2025-09-07,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-07,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-07,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-07,18,unclustered,36,0,0.0,1.3642420526593924e-11,optimal
q3_fixed_unclustered,2025-09-08,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-08,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-08,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-08,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-09,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-09,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-09,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-09,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-10,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-10,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-10,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-10,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-11,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-11,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-09-11,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-11,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-12,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-09-12,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-12,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-12,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-13,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-13,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-13,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-13,18,unclustered,36,0,0.0,3.410605131648481e-13,optimal
q3_fixed_unclustered,2025-09-14,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-09-14,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-14,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-14,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-15,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-15,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-15,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-15,18,unclustered,36,0,0.0,3.410605131648481e-13,optimal
q3_fixed_unclustered,2025-09-16,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-16,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-16,12,unclustered,72,0,0.0,5.684341886080801e-13,optimal
q3_fixed_unclustered,2025-09-16,18,unclustered,36,0,0.0,3.410605131648481e-13,optimal
q3_fixed_unclustered,2025-09-17,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-17,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-09-17,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-17,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-18,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-18,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-18,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-18,18,unclustered,36,0,0.0,3.410605131648481e-13,optimal
q3_fixed_unclustered,2025-09-19,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-19,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-19,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-19,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-20,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-20,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-20,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-20,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-21,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-21,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-21,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-21,18,unclustered,36,0,0.0,1.5916157281026244e-11,optimal
q3_fixed_unclustered,2025-09-22,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-22,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-09-22,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-22,18,unclustered,36,0,0.0,2.000888343900442e-11,optimal
q3_fixed_unclustered,2025-09-23,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-23,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-23,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-23,18,unclustered,36,0,0.0,1.4097167877480388e-11,optimal
q3_fixed_unclustered,2025-09-24,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-24,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-24,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-24,18,unclustered,36,0,0.0,1.432454155292362e-11,optimal
q3_fixed_unclustered,2025-09-25,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-25,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-25,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-25,18,unclustered,36,0,0.0,1.1596057447604835e-11,optimal
q3_fixed_unclustered,2025-09-26,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-26,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-26,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-26,18,unclustered,36,0,0.0,1.2278178473934531e-11,optimal
q3_fixed_unclustered,2025-09-27,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-27,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-27,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-27,18,unclustered,36,0,0.0,9.094947017729282e-12,optimal
q3_fixed_unclustered,2025-09-28,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-28,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-09-28,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-28,18,unclustered,36,0,0.0,7.73070496506989e-12,optimal
q3_fixed_unclustered,2025-09-29,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-29,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-29,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-29,18,unclustered,36,0,0.0,1.2050804798491299e-11,optimal
q3_fixed_unclustered,2025-09-30,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-09-30,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-30,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-09-30,18,unclustered,36,0,0.0,1.8189894035458565e-11,optimal
q3_fixed_unclustered,2025-10-01,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-01,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-01,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-01,18,unclustered,36,0,0.0,7.73070496506989e-12,optimal
q3_fixed_unclustered,2025-10-02,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-02,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-02,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-02,18,unclustered,36,0,0.0,1.546140993013978e-11,optimal
q3_fixed_unclustered,2025-10-03,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-03,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-03,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-03,18,unclustered,36,0,0.0,1.432454155292362e-11,optimal
q3_fixed_unclustered,2025-10-04,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-04,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-04,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-04,18,unclustered,36,0,0.0,1.0459189070388675e-11,optimal
q3_fixed_unclustered,2025-10-05,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-05,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-05,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-05,18,unclustered,36,0,0.0,1.5234036254696548e-11,optimal
q3_fixed_unclustered,2025-10-06,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-06,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-06,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-06,18,unclustered,36,0,0.0,8.412825991399586e-12,optimal
q3_fixed_unclustered,2025-10-07,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-07,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-07,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-07,18,unclustered,36,0,0.0,3.637978807091713e-12,optimal
q3_fixed_unclustered,2025-10-08,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-08,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-08,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-08,18,unclustered,36,0,0.0,7.048583938740194e-12,optimal
q3_fixed_unclustered,2025-10-09,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-09,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-09,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-09,18,unclustered,36,0,0.0,1.3415046851150692e-11,optimal
q3_fixed_unclustered,2025-10-10,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-10,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-10,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-10,18,unclustered,36,0,0.0,1.0459189070388675e-11,optimal
q3_fixed_unclustered,2025-10-11,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-11,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-11,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-11,18,unclustered,36,0,0.0,1.3642420526593924e-11,optimal
q3_fixed_unclustered,2025-10-12,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-12,6,unclustered,108,0,0.0,1.1368683772161603e-13,optimal
q3_fixed_unclustered,2025-10-12,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q3_fixed_unclustered,2025-10-12,18,unclustered,36,0,0.0,1.887201506178826e-11,optimal
q3_fixed_unclustered,2025-10-13,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-13,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-13,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-13,18,unclustered,36,0,0.0,1.0459189070388675e-11,optimal
q3_fixed_unclustered,2025-10-14,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-14,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-14,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-14,18,unclustered,36,0,0.0,7.503331289626658e-12,optimal
q3_fixed_unclustered,2025-10-15,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-15,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-15,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-15,18,unclustered,36,0,0.0,2.114575181622058e-11,optimal
q3_fixed_unclustered,2025-10-16,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-16,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-16,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q3_fixed_unclustered,2025-10-16,18,unclustered,36,0,0.0,1.5006662579253316e-11,optimal
q3_fixed_unclustered,2025-10-17,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-17,6,unclustered,108,0,0.0,1.3642420526593924e-12,optimal
q3_fixed_unclustered,2025-10-17,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-17,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-18,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-18,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-18,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-18,18,unclustered,36,0,0.0,1.4551915228366852e-11,optimal
q3_fixed_unclustered,2025-10-19,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-19,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-19,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-19,18,unclustered,36,0,0.0,1.6825651982799172e-11,optimal
q3_fixed_unclustered,2025-10-20,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-20,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-20,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-20,18,unclustered,36,0,0.0,9.094947017729282e-12,optimal
q3_fixed_unclustered,2025-10-21,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-21,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-21,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-21,18,unclustered,36,0,0.0,1.000444171950221e-11,optimal
q3_fixed_unclustered,2025-10-22,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-22,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-22,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q3_fixed_unclustered,2025-10-22,18,unclustered,36,0,0.0,1.7053025658242404e-11,optimal
q3_fixed_unclustered,2025-10-23,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-23,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-23,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-23,18,unclustered,36,0,0.0,1.4551915228366852e-11,optimal
q3_fixed_unclustered,2025-10-24,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-24,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-24,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-24,18,unclustered,36,0,0.0,1.0231815394945443e-11,optimal
q3_fixed_unclustered,2025-10-25,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-25,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q3_fixed_unclustered,2025-10-25,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q3_fixed_unclustered,2025-10-25,18,unclustered,36,0,0.0,1.4779288903810084e-11,optimal
q3_fixed_unclustered,2025-10-26,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-26,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-26,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-26,18,unclustered,36,0,0.0,1.4779288903810084e-11,optimal
q3_fixed_unclustered,2025-10-27,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-27,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-27,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-27,18,unclustered,36,0,0.0,1.0686562745831907e-11,optimal
q3_fixed_unclustered,2025-10-28,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-28,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-28,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-28,18,unclustered,36,0,0.0,1.318767317570746e-11,optimal
q3_fixed_unclustered,2025-10-29,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-29,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-29,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-29,18,unclustered,36,0,0.0,1.0231815394945443e-11,optimal
q3_fixed_unclustered,2025-10-30,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-30,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-10-30,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-10-30,18,unclustered,36,0,0.0,1.8417267710901797e-11,optimal
q3_fixed_unclustered,2025-10-31,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-31,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-31,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-10-31,18,unclustered,36,0,0.0,1.5234036254696548e-11,optimal
q3_fixed_unclustered,2025-11-01,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-11-01,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-11-01,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q3_fixed_unclustered,2025-11-01,18,unclustered,36,0,0.0,2.0463630789890885e-11,optimal
q3_fixed_unclustered,2025-11-02,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-02,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-02,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-02,18,unclustered,36,0,0.0,9.549694368615746e-12,optimal
q3_fixed_unclustered,2025-11-03,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-11-03,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-11-03,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-03,18,unclustered,36,0,0.0,1.5234036254696548e-11,optimal
q3_fixed_unclustered,2025-11-04,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-11-04,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-11-04,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-11-04,18,unclustered,36,0,0.0,2.2282620193436742e-11,optimal
q3_fixed_unclustered,2025-11-05,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-05,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q3_fixed_unclustered,2025-11-05,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-05,18,unclustered,36,0,0.0,1.7280399333685637e-11,optimal
q3_fixed_unclustered,2025-11-06,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q3_fixed_unclustered,2025-11-06,6,unclustered,108,0,0.0,3.637978807091713e-12,optimal
q3_fixed_unclustered,2025-11-06,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
