variant,date,month,risk_mode,lp_solution_count,planning_simultaneous_flow_slots_total,planning_simultaneous_flow_slots_max_per_lp,planning_simultaneous_flow_max_kwh,execution_simultaneous_flow_slots,execution_simultaneous_flow_max_kwh,target_soc_mae_kwh,target_soc_rmse_kwh,target_soc_max_abs_kwh,initial_plan_to_effective_grid_mae_kwh_per_slot,initial_plan_to_effective_grid_rmse_kwh_per_slot,initial_plan_to_effective_grid_sum_kwh,final_contract_to_effective_grid_mae_kwh_per_slot,final_contract_to_effective_grid_rmse_kwh_per_slot,final_contract_to_effective_grid_sum_kwh,emergency_slots,emergency_soc_end_at_min_rate,max_balance_residual_kwh
q3_fixed_unclustered,2025-05-26,5,unclustered,4,0,0,0.0,0,0.0,140.29006232802013,254.6724346807391,896.0729983221827,38.93748965254253,136.4556850848254,3955.063345768015,9.205166815221828,24.798719020708287,-1046.4525019822884,2,1.0,1.5276668818842154e-13
q3_fixed_unclustered,2025-05-27,5,unclustered,4,0,0,0.0,0,0.0,146.84375816723986,242.21394348507064,722.2126580192316,25.68703972355824,83.00175620722942,2019.657017808567,12.160268182385611,30.90296702377751,-1053.8283683940895,4,1.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-05-28,5,unclustered,4,0,0,0.0,0,0.0,169.59887494341072,333.97745109433964,1108.7897290415385,32.22597518617015,129.60632012952783,-3941.289419594349,4.846700325998921,16.58096231152038,-697.9248469438447,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-05-29,5,unclustered,4,0,0,0.0,0,0.0,224.39294517807835,384.8812192143091,1218.4302750260185,33.03607748682382,120.63723669659225,-596.0490997850111,8.987842251260641,34.24088246113166,-948.5935600114516,2,0.5,1.1368683772161603e-13
q3_fixed_unclustered,2025-05-30,5,unclustered,4,0,0,0.0,0,0.0,1689.5644079911945,2773.4866809821074,5631.669699838143,166.72981008817138,298.81635185444145,-24009.09265269668,139.55228849985357,268.2958323165743,-20095.529543978915,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-05-31,5,unclustered,4,0,0,0.0,0,0.0,1562.924571701386,2554.5460468027727,5595.02716509036,184.30965912171487,324.2562353584749,-26540.590913526943,138.04589611654723,257.64534401585854,-19878.6090407828,0,,1.7053025658242404e-13
q3_fixed_unclustered,2025-06-01,6,unclustered,4,0,0,0.0,0,0.0,765.2523152046163,1071.840489046017,3016.6628619264857,98.85063232875504,209.24227549002427,-677.6956244541277,18.60556951839087,83.53241278115188,1634.0430270641807,14,0.6428571428571429,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-02,6,unclustered,4,0,0,0.0,0,0.0,662.1050298990923,904.5683812176364,2510.6769946894947,97.3257617052656,219.45144948776868,-5267.266528769974,14.190012032342665,76.62180714995048,1999.2171496305666,17,0.7058823529411765,0.0
q3_fixed_unclustered,2025-06-03,6,unclustered,4,0,0,0.0,0,0.0,715.2827166107796,907.4765641700664,2146.110769730698,65.78353979314515,192.51400343115304,274.3114901997868,16.630402100259918,78.46860156933876,1075.316052137382,14,0.6428571428571429,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-04,6,unclustered,4,0,0,0.0,0,0.0,487.39840250043864,752.6911789812807,2097.8068131443088,94.05899456629562,205.01842690201465,-9254.061168158969,10.486647909011856,59.071250643484234,1395.5840252726177,15,0.5333333333333333,0.0
q3_fixed_unclustered,2025-06-05,6,unclustered,4,0,0,0.0,0,0.0,631.7738849302407,839.146780503157,1923.811431827402,51.01604376214673,138.14841825387623,2775.426855253273,11.53443075993911,69.34260920675459,1303.0577396081612,15,0.5333333333333333,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-06,6,unclustered,4,0,0,0.0,0,0.0,1902.85798116585,3063.897703532776,8077.2027168013765,211.92003670267113,373.6684944940436,-30516.48528518464,151.65413460970137,292.81782309989933,-21838.195383797,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-07,6,unclustered,4,0,0,0.0,0,0.0,1811.3423682225928,3169.4346559168307,9008.393688056907,248.84469747017516,415.3021347582163,-35833.63643570522,160.49450402751802,297.6999680771837,-23111.208579962593,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-08,6,unclustered,4,0,0,0.0,0,0.0,519.6389758356675,683.7816757405122,1810.9300541156954,67.40366231610217,193.89510191898955,-969.4683824468175,10.756026239220565,46.65854797835068,1041.65197303909,14,0.5714285714285714,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-09,6,unclustered,4,0,0,0.0,0,0.0,347.3055657979183,516.8168150817594,1343.9520844634135,56.146684127260386,114.9738900633073,-3967.956958097134,9.369029145037127,37.458881028403006,970.1307049056222,18,0.5555555555555556,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-10,6,unclustered,4,0,0,0.0,0,0.0,286.3151393517787,435.4209023477494,1146.9294419574217,29.993958638177073,78.72226053854065,2074.172167467518,8.826384903199276,30.728779678028925,538.0124971518752,18,0.5555555555555556,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-11,6,unclustered,4,0,0,0.0,0,0.0,300.39949718294065,433.3107237921103,965.5938376362465,37.42986721622817,102.45530707354406,780.3184649735322,4.803739508109185,20.60594200731044,573.0097265968153,12,0.5,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-12,6,unclustered,4,0,0,0.0,0,0.0,307.2437783842303,439.8110994067041,1188.4007485412549,33.9652411282578,94.65457947286225,-1816.3703459680132,8.255394713368247,26.25038925419082,-270.4194701059158,14,0.5714285714285714,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-13,6,unclustered,4,0,0,0.0,0,0.0,2024.2790929496273,3448.340597729304,9444.80896428932,217.11377926105448,362.5055854213405,-31263.694130258515,177.21277957131164,315.11370786240605,-25518.640258268875,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-14,6,unclustered,4,0,0,0.0,0,0.0,1721.7681936592442,2905.518660005266,6900.638405121275,226.70856830283353,395.92905989997587,-32646.03383560803,150.4200504798622,277.6191166048416,-21660.48726910016,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-15,6,unclustered,4,0,0,0.0,0,0.0,129.25810688060332,166.03811372783898,469.9136458516077,22.241238014288133,86.12699578611236,2491.2103260876747,3.58116851979917,13.306892756571957,-188.63518559528052,5,0.4,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-16,6,unclustered,4,0,0,0.0,0,0.0,304.71027498182326,452.0517385875165,1355.3853500783953,31.249393520643633,92.79550000486883,483.87220347488517,4.330004953212392,13.402544447796398,-31.89298850127315,9,0.4444444444444444,0.0
q3_fixed_unclustered,2025-06-17,6,unclustered,4,0,0,0.0,0,0.0,145.24771256564026,184.91789861261535,394.9945475607292,19.245528197426722,51.24379695153994,41.49834831640925,4.660948035172785,15.363122625913974,-149.7042655296217,9,0.4444444444444444,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-18,6,unclustered,4,0,0,0.0,0,0.0,170.5749994533998,263.0228877209524,858.8360455319203,43.506364585469754,138.42932043970987,-5068.394080524138,11.38784562359593,39.26171317557682,-1581.8767830889478,3,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-19,6,unclustered,4,0,0,0.0,0,0.0,211.79520784557278,341.55576475996276,1175.6036589430878,56.86563383991951,158.44237905545603,-3695.389324916385,16.93326180224058,81.62598115376626,-2165.9066634938004,4,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-20,6,unclustered,4,0,0,0.0,0,0.0,1790.3881478769135,2985.266654756183,6902.8743991254905,230.9041564666362,380.30741915660275,-33250.198531195616,176.5064126589094,305.53284493430925,-25416.923422882952,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-21,6,unclustered,4,0,0,0.0,0,0.0,1866.5173583644498,3108.8031653475814,7465.177043647167,195.03754139029468,325.0617197302217,-28085.3903768691,170.0111944243171,302.4243741578112,-24481.611997101663,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-22,6,unclustered,4,0,0,0.0,0,0.0,318.0038227271097,411.2985459503861,1013.2724421147541,50.652806376452325,167.42333254082672,-2111.841064988168,7.679491276638607,42.720468989509996,-1036.5635154911602,3,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-23,6,unclustered,4,0,0,0.0,0,0.0,271.91538049507244,402.7042008430278,1214.2759365677184,34.75531464977681,105.64992574418093,-3942.588251441368,9.637224165171842,40.253870756704416,-1335.8533600605451,2,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-24,6,unclustered,4,0,0,0.0,0,0.0,152.93711259680197,205.5844938140755,458.478911182679,44.153751734255906,106.89921709117353,-6319.633571398198,10.981285079510934,33.945329650287285,-1542.7985246244905,2,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-25,6,unclustered,4,0,0,0.0,0,0.0,176.82858062786966,306.1518654597545,841.7048103336128,44.995668676407746,134.94813530997382,-3828.6083307153085,20.819560834592465,62.76604787674635,-2981.7368842777414,1,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-26,6,unclustered,4,0,0,0.0,0,0.0,151.95947978019709,263.1824675086629,1134.5033848927524,32.80031105708,96.32006716601215,-3697.0691064719977,18.69251995450697,61.13585950467309,-2552.4114489607473,4,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-27,6,unclustered,4,0,0,0.0,0,0.0,1826.722645027982,3055.4592210528135,7252.801344940766,234.43052387424567,372.3837767214378,-33757.66562678027,168.25176447367863,295.6814515382042,-24228.254084209722,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-28,6,unclustered,4,0,0,0.0,0,0.0,2095.0489142473384,3558.3316927745987,9178.158571994456,221.8250266238951,357.79097380930426,-31942.803833840895,197.1602368001625,334.67357773317974,-28391.0740992234,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-06-29,6,unclustered,4,0,0,0.0,0,0.0,201.76551807804339,313.9487680321545,714.0099989268697,47.14118101423802,135.27439983943395,-233.58095435561881,18.55500239878798,94.03479217206096,-2671.9203454254693,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-06-30,6,unclustered,4,0,0,0.0,0,0.0,192.4924942925527,327.5802093640617,772.614073726746,43.18832895346974,110.27071586324061,-6155.606824954792,22.02093840097827,68.61864318299345,-3125.0333053013674,2,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-01,7,unclustered,4,0,0,0.0,0,0.0,1092.8987509027518,1564.7444857069015,3933.8771804746975,79.90492339577041,202.62699214692074,11190.215354187596,16.118740178035637,71.26959004635003,2321.0985856371317,19,0.7368421052631579,0.0
q3_fixed_unclustered,2025-07-02,7,unclustered,4,0,0,0.0,0,0.0,960.302212170589,1348.0073592946749,3421.615724076666,55.021003066243246,162.48231188020836,7923.024365257704,19.212256516703988,72.19008311213268,2766.564938405374,23,0.7391304347826086,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-03,7,unclustered,4,0,0,0.0,0,0.0,886.7550293732796,1326.5521284878712,3308.228345226512,61.44447142067967,173.8497523290361,5861.62442653614,12.38079340461228,71.01726203682092,1507.7091950254082,16,0.625,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-04,7,unclustered,4,0,0,0.0,0,0.0,1658.7794304960328,2668.7180377135765,7183.011500650752,108.70874760729902,224.50368514707725,-15654.019266562173,105.68109327024453,225.29263583217852,-15218.077430915213,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-05,7,unclustered,4,0,0,0.0,0,0.0,1486.6334588626328,2504.406443959909,6611.363612667992,97.71936745387406,203.13982670864888,-14071.548524468973,97.49358877164461,203.6775634049999,-14039.076783116823,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-06,7,unclustered,4,0,0,0.0,0,0.0,768.7428149796901,1043.7806209444188,2775.1681393147082,82.88242767397975,193.3635981178976,11711.107405506373,16.04741463680332,57.89290055661357,2072.067107751284,23,0.6956521739130435,0.0
q3_fixed_unclustered,2025-07-07,7,unclustered,4,0,0,0.0,0,0.0,803.6788500171255,1069.784959554907,2913.5635426316976,33.25916604269336,97.55220053471095,3435.035560227297,13.90794042534463,48.99968812298533,2002.7434212496269,21,0.6666666666666666,0.0
q3_fixed_unclustered,2025-07-08,7,unclustered,4,0,0,0.0,0,0.0,599.6653516040011,835.8078952460255,2316.980550775248,57.43754481951404,143.46785129855192,711.1081712883743,13.309240098736321,45.84721849181236,1796.443538782275,25,0.72,0.0
q3_fixed_unclustered,2025-07-09,7,unclustered,4,0,0,0.0,0,0.0,557.9025925864258,785.0836545334346,1941.7790957150482,60.15046658452918,166.46071124707268,-2070.691962143541,10.652908598000984,36.949112354145406,910.9138121362445,18,0.6666666666666666,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-10,7,unclustered,4,0,0,0.0,0,0.0,520.3490335120091,728.2869107418314,1806.7427127014562,35.12879430729339,108.92129562775197,3229.4272918053002,7.411376541420406,26.68929970308002,525.6421461062321,18,0.6666666666666666,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-11,7,unclustered,4,0,0,0.0,0,0.0,1807.5744031957652,3001.000698927319,7774.945412644941,200.08432620183913,343.6984020464122,-28811.939750842612,147.57806796200384,278.71564184171365,-21251.241786528553,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-12,7,unclustered,4,0,0,0.0,0,0.0,1768.9814496046072,3021.0845321455663,7607.7700333090925,124.37785002876818,240.81106690790025,-17910.20661035532,150.51936333599008,283.17261610322095,-21674.788320382573,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-13,7,unclustered,4,0,0,0.0,0,0.0,378.25559768735684,533.8397376667406,1399.3617735945572,65.9229412948599,168.6393086892752,-6408.588103862409,4.740309582819631,19.793072969305808,118.28177740924627,10,0.4,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-14,7,unclustered,4,0,0,0.0,0,0.0,354.1982176241169,540.2177429924874,1608.9757043115987,46.68940553823765,141.8311448487002,-111.91871772615877,3.2270546780681437,10.80485406838447,189.31805794549143,12,0.5833333333333334,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-15,7,unclustered,4,0,0,0.0,0,0.0,495.056463028836,663.9988159245672,1514.0851930383324,46.08954929543653,165.09104005287534,-3712.8138121579286,3.684180422500692,17.593227879113766,-473.1316305172055,3,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-16,7,unclustered,4,0,0,0.0,0,0.0,262.1498811559405,341.4916708447054,884.5091116724288,26.013797451691907,98.39481668942591,-1817.4829255488453,6.478451397232527,38.12657331554977,-845.8632255964988,2,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-17,7,unclustered,4,0,0,0.0,0,0.0,217.83228519955412,303.87889549861245,704.6364157483288,23.0835787452251,82.10019109312641,292.4670279775309,7.697440775230583,53.961806855623045,-1100.5126350089793,1,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-18,7,unclustered,4,0,0,0.0,0,0.0,1966.5398572853273,3370.7312397113815,8569.379350035044,245.04286681524303,420.6090508647207,-35286.17249332672,181.02582881173453,317.4557048201958,-26067.719348889772,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-19,7,unclustered,4,0,0,0.0,0,0.0,1729.409830596807,2853.7561341500727,5917.793092482935,219.14811392561012,381.77937777937194,-31557.32816436526,148.82934243840342,274.28782197474237,-21431.425311130093,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-20,7,unclustered,4,0,0,0.0,0,0.0,178.72945745231365,271.07908924328405,654.5980479430327,50.694153640277705,149.5755441147471,-6848.194194571432,19.38604218908137,72.00267854280487,-2780.967493596287,1,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-21,7,unclustered,4,0,0,0.0,0,0.0,194.31279534518617,316.98438269536103,769.6319776848422,46.94705207008215,131.79433211392413,-5744.13962399506,25.476846971555872,86.73016092958842,-3657.4823765546244,1,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-22,7,unclustered,4,0,0,0.0,0,0.0,222.2647109978219,344.59033126906206,828.2828875140913,36.31522289004337,124.3145878666773,-2374.269812451062,28.855489095684536,98.92923778416328,-4137.499941353526,2,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-23,7,unclustered,4,0,0,0.0,0,0.0,273.56902752913004,471.0835190463578,1518.9807490457342,89.7304411126368,199.7043682128107,-12891.996278902925,21.84954581034947,77.75159225967106,-3142.4266680378933,1,0.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-24,7,unclustered,4,0,0,0.0,0,0.0,244.62414255080972,437.6079573263589,1168.8505714486218,94.81329173391923,226.62093047459726,-13639.194581272523,31.43159477308565,112.11567869039028,-4526.149647324333,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-25,7,unclustered,4,0,0,0.0,0,0.0,1860.7469195546591,3059.578202066208,6829.253207762559,194.6002853869726,336.71287466341175,-28022.44109572405,183.3006421384888,321.6381509954378,-26395.292467942385,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-26,7,unclustered,4,0,0,0.0,0,0.0,1898.2590992466892,3153.354560991525,7438.413896304801,234.3546220581229,383.6113172613115,-33747.0655763697,188.4146399800499,328.7650458357316,-27131.70815712719,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-07-27,7,unclustered,4,0,0,0.0,0,0.0,245.9094777237644,449.9410765391427,1216.5008520254469,50.48927219349974,127.81774136729271,-4861.208620558255,26.487840147960256,91.57979373721993,-3814.2489813062766,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-28,7,unclustered,4,0,0,0.0,0,0.0,250.88358809774317,447.07298343016436,1154.4036843615904,38.90890735397798,113.1537161087239,-4780.362854504242,33.49260436729604,105.96137189484188,-4772.885740251468,1,1.0,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-29,7,unclustered,4,0,0,0.0,0,0.0,409.53649514097987,670.25741496116,1791.017070399359,55.850486951715766,126.5616988739007,-3708.5414071575856,45.67787189018779,111.05929426502439,-6577.613552187042,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-30,7,unclustered,4,0,0,0.0,0,0.0,390.89011511267057,645.9883262948924,1515.6366290428327,61.96947450851558,171.43030902074642,1062.184851059065,42.376217898966516,137.04564468729552,-6102.175377451178,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-07-31,7,unclustered,4,0,0,0.0,0,0.0,361.9390335775493,574.0077183173702,1373.1026579929403,44.08608402813166,123.58808710367434,-4197.455380681227,42.85634372259908,123.07434166540585,-6171.3134960542675,0,,2.8421709430404007e-13
q3_fixed_unclustered,2025-08-01,8,unclustered,4,0,0,0.0,0,0.0,1907.1776837929638,3128.774009094288,6333.678596450763,216.27419619407132,375.3516806998252,-31143.48425194627,169.49503372520712,312.3468655568964,-24407.284856429826,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-02,8,unclustered,4,0,0,0.0,0,0.0,1783.416150851236,2936.9741823872346,6600.302801405999,273.5877902918827,441.9042569838205,-39396.438251405954,176.78599805428632,314.8538982852153,-25457.183719817232,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-03,8,unclustered,4,0,0,0.0,0,0.0,227.15606629372326,430.16529476146906,1417.1087413983005,31.71569579343331,88.12423364931126,-4561.735295774181,26.619676844352117,84.16030594434494,-3828.111789328713,1,0.0,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-04,8,unclustered,4,0,0,0.0,0,0.0,449.48060832226065,714.8656480670809,1654.6603370482626,69.2167991181473,159.91549371551397,-8259.536840882602,30.937541983937383,108.5108999795861,-4455.006045686983,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-05,8,unclustered,4,0,0,0.0,0,0.0,455.0830189487351,715.4837667223229,1547.2985024575692,70.392715448268,160.99469010232295,-6838.51296326226,41.14378324476153,117.02684961169058,-5924.704787245661,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-06,8,unclustered,4,0,0,0.0,0,0.0,481.935416605228,760.4857003229005,1773.5952507402253,90.62352199139872,222.42624281724363,-13049.53313898364,49.37291326913298,133.94098252487763,-7109.699510755149,0,,2.5579538487363607e-13
q3_fixed_unclustered,2025-08-07,8,unclustered,4,0,0,0.0,0,0.0,464.2448383010635,742.4144499566089,1677.9177666812047,130.38929221286216,295.48047439575254,-18775.803860348755,47.90806408633699,134.41104842055526,-6898.761228432527,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-08,8,unclustered,4,0,0,0.0,0,0.0,2096.5409236108258,3487.014004488954,7857.808794074435,178.0571095339645,326.14185381554535,-25640.223772890888,174.2474869050945,321.1234117620024,-25091.638114333608,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-09,8,unclustered,4,0,0,0.0,0,0.0,1775.3128816208264,2914.0845641403935,6325.226648378924,207.66610656797675,347.44816878882176,-29903.840734677542,180.1010840548387,319.32433161143274,-25934.556103896775,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-10,8,unclustered,4,0,0,0.0,0,0.0,318.1031201786498,544.8708709795662,1420.8630024189697,79.26843075864878,193.40535561135349,-11414.534552614976,41.54597835668463,112.53191848332263,-5982.620883362586,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-11,8,unclustered,4,0,0,0.0,0,0.0,476.1426750160409,769.9702848113644,2264.1940836130543,62.54893715097122,157.34253175757794,-8708.363548096211,44.570388621296225,115.7012534661955,-6418.135961466656,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-12,8,unclustered,4,0,0,0.0,0,0.0,434.2492268043123,699.7873534670429,1614.1005351832782,94.93241723038193,214.01138685395523,-13670.189237897273,49.68350684987756,131.66677999017756,-7154.424986382369,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-13,8,unclustered,4,0,0,0.0,0,0.0,478.14567586313694,762.2672825608641,1814.7667707263427,61.73181042936348,151.55917161049067,-7851.789369580436,51.654807162895786,133.59986886885733,-7438.292231456993,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-14,8,unclustered,4,0,0,0.0,0,0.0,529.9599883403343,855.5100545291244,2102.9805488302627,89.61917703127645,188.6054010427114,-9434.320510129377,56.906045459717056,135.32047484901008,-8194.470546199256,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-15,8,unclustered,4,0,0,0.0,0,0.0,1996.0311044937473,3311.0262874474324,7602.087454660124,276.1006013989664,441.39919491552774,-39758.48627520222,182.17267719872348,322.11589395501994,-26232.86551661618,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-16,8,unclustered,4,0,0,0.0,0,0.0,1821.8219578060068,2971.1329644263988,6164.381310290362,254.1019200720471,426.75590742970627,-36590.67649037478,183.69607901273102,326.20323845831814,-26452.235377833265,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-17,8,unclustered,4,0,0,0.0,0,0.0,516.7901586191261,805.7965216096007,2119.847630324577,96.25291417478212,212.4104565996655,-13860.419641168626,51.097738384596944,120.65012537331322,-7358.07432738196,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-18,8,unclustered,4,0,0,0.0,0,0.0,533.5136154206155,849.0264206178134,2165.563442114014,77.49592076701036,168.11346700378573,-11159.412391260634,52.47327026294935,128.90080248004404,-7556.150917864707,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-19,8,unclustered,4,0,0,0.0,0,0.0,457.5565699066893,724.2028805449049,2095.179495531327,74.78443291465149,166.3320631920887,-10768.95814066568,52.089266787846675,132.28533683666612,-7500.854417449921,0,,1.2789769243681803e-13
q3_fixed_unclustered,2025-08-20,8,unclustered,4,0,0,0.0,0,0.0,588.9349079677609,950.9980056179973,2139.4027782294743,114.98378385476362,248.3333265595592,-14924.63887749348,54.82596820293999,130.80368003501317,-7894.939421223358,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-21,8,unclustered,4,0,0,0.0,0,0.0,649.5698617712054,1048.5212110267182,2650.3268999208904,112.64730994534573,242.90878593418174,-16221.212632129784,58.13519156220255,155.76389317799848,-8371.467584957167,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-22,8,unclustered,4,0,0,0.0,0,0.0,1859.6172497171804,3037.863255889967,6470.445376467418,228.9243150732515,392.5075662590176,-32965.10137054822,188.41876974927638,339.76181916958774,-27132.3028438958,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-23,8,unclustered,4,0,0,0.0,0,0.0,2020.9788776655682,3347.9996800424938,7576.875083044206,217.3822694993017,345.2447509420267,-31303.046807899445,187.3139370851892,326.2525380082195,-26973.206940267242,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-24,8,unclustered,4,0,0,0.0,0,0.0,502.5178286759817,800.9011481283811,1892.5296665032638,81.72434521259021,186.51038897411567,-11768.305710612989,58.56901804855266,152.09113995830646,-8433.938598991583,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-25,8,unclustered,4,0,0,0.0,0,0.0,432.31570675555656,720.0478864250119,1902.5461317773302,193.3468842471774,352.67607723624565,-27841.951331593547,69.28833883042613,159.89772535393953,-9977.520791581363,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-26,8,unclustered,4,0,0,0.0,0,0.0,492.0547146930645,788.119208286802,1946.5609718806372,95.17383523692588,188.86299780376208,-11497.877820985243,70.27553322840909,159.29456603052364,-10119.67678489091,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-27,8,unclustered,4,0,0,0.0,0,0.0,661.4780153565183,1052.631777220049,2653.505695181664,74.09877183122846,161.7589657843105,-8801.883815366979,73.2320003874056,168.28324401390645,-10545.408055786407,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-28,8,unclustered,4,0,0,0.0,0,0.0,491.6533659070262,796.6126427304899,1967.1653885714086,67.03922935923278,162.1319252837076,-7937.114407075261,74.73845497240166,174.20347761537408,-10762.337516025838,0,,2.7711166694643907e-13
q3_fixed_unclustered,2025-08-29,8,unclustered,4,0,0,0.0,0,0.0,2204.2634117906196,3720.610922206685,9226.930590526164,297.83966303096634,453.49792398190385,-42888.90468257026,217.05614204218344,358.46718513349333,-31256.084454074415,0,,1.1368683772161603e-13
q3_fixed_unclustered,2025-08-30,8,unclustered,4,0,0,0.0,0,0.0,1977.8021315011986,3234.3370184383325,7005.171743306537,253.2641136831748,429.1971437788697,-36470.03220898828,198.85274942693343,344.93430182025327,-28634.795917478412,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-08-31,8,unclustered,4,0,0,0.0,0,0.0,492.8366791185665,833.8623146570271,2223.3865101583706,89.0846580284795,187.54873127936705,-9966.62626187788,62.677425718194954,149.12395479348467,-9025.549303420074,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-09-01,9,unclustered,4,0,0,0.0,0,0.0,1073.0562608201624,1778.370661554292,4285.596427702672,212.18189772720325,355.16374936923734,-30554.193272717268,133.00337088305116,250.0740336178227,-19152.48540715937,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-09-02,9,unclustered,4,0,0,0.0,0,0.0,918.7713132774188,1529.1257162444888,4110.781373857065,141.6750797372274,254.71614988498456,-19399.685648827413,136.04633482581818,253.60804189177654,-19590.672214917817,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-09-03,9,unclustered,4,0,0,0.0,0,0.0,966.5963412840024,1600.0442229015684,4044.319930909981,166.39913951174972,302.12494937911123,-23961.47608969196,126.22531198690064,247.87076751166836,-18176.44492611369,0,,2.2737367544323206e-13
q3_fixed_unclustered,2025-09-04,9,unclustered,4,0,0,0.0,0,0.0,859.1748755149812,1465.3296757189653,4081.9118387269664,166.3983108961139,301.63018832919056,-23961.3567690404,125.36023559424022,243.57062475159879,-18051.87392557059,0,,2.2737367544323206e-13
