date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots,sigma_factor,achieved_daily_sigma_ratio
2025-09-11,mpc,error_scaled_frozen_contract_and_soc,50772.90281598657,42762.04726172885,8010.855554257738,66416.69135561865,59350.98391038054,7065.707445238096,3433.189610753928,1663.586940476191,32,16,5957.587458355057,6218.207276505047,18387.724449920657,15004.844204162118,10800.0,10676.902889192908,1200.0,10800.0,0.9371881999977631,1.1368683772161605e-13,0,1.5,1.4999999999999998
2025-09-12,greedy,error_scaled_frozen_contract_and_soc,23556.953446809937,22773.286685659168,783.6667611507697,38684.28211643628,31790.80086405533,6893.481252380954,3421.547601404919,211.5162897899035,3,1,4091.98476405056,18264.331047619045,20853.72104904468,16891.51404972619,10800.0,10800.0,1200.0,10800.0,0.0002780000068014,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-09-12,mpc,error_scaled_frozen_contract_and_soc,30623.51501012892,22773.286685659168,7850.22832446975,38684.28211643628,31790.80086405533,6893.481252380954,3421.547601404919,1910.542261228674,43,14,4892.773283609444,19512.514711108022,19235.283540996817,15623.02275328742,10800.0,10752.841016577777,1525.0534947089957,10800.0,0.9218347999994876,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-09-13,greedy,error_scaled_frozen_contract_and_soc,22801.81121894093,22801.81121894093,0.0,38953.23326572811,32177.309260966205,6775.924004761906,3465.8901389777766,0.0,0,0,4127.995769708994,24270.887585114066,20729.922313034087,16791.237073557604,10800.0,10800.0,1560.6711758068773,10800.0,0.0002912000054493,2.273736754432321e-13,0,1.5,1.5
2025-09-13,mpc,error_scaled_frozen_contract_and_soc,29630.51835437843,22801.81121894093,6828.707135437501,38953.23326572811,32177.309260966205,6775.924004761906,3465.8901389777766,1586.7452738095242,36,11,5614.91035732509,24744.93782573935,19179.874209792702,15615.408524748082,10800.0,10711.432872426674,1605.5218127079183,10800.0,1.0735932999959914,2.273736754432321e-13,0,1.5,1.5
2025-09-14,greedy,error_scaled_frozen_contract_and_soc,44980.52324440412,42548.47832507974,2432.044919324373,66471.1295498812,59906.075945119286,6565.053604761904,3534.8170305174604,382.0969500238016,4,2,885.2952246178722,0.0,20631.290311974884,16865.126258116332,10800.0,10629.13210509259,1200.0,10800.0,0.000415399990743,2.273736754432321e-13,0,1.5,1.5000000000000002
2025-09-14,mpc,error_scaled_frozen_contract_and_soc,64217.69065367842,42548.47832507974,21669.21232859869,66471.1295498812,59906.075945119286,6565.053604761904,3534.8170305174604,3856.0161249345615,49,18,3094.250098515826,2231.369407738096,16479.646929743598,13679.887982610331,10800.0,10431.806700535531,1200.0,10800.0,0.9696580000018002,2.273736754432321e-13,0,1.5,1.5000000000000002
2025-09-15,greedy,error_scaled_frozen_contract_and_soc,43893.6400736404,43651.141213414805,242.4988602255908,68169.34976386225,61241.74713052891,6927.602633333333,3374.097648620634,36.50947976190412,3,2,5916.10995684564,4195.043096858061,21503.03019131066,17417.454454961633,10800.0,10800.0,1200.0,10800.0,0.0004117999924346,1.1368683772161605e-13,0,1.5,1.5000000000000002
2025-09-15,mpc,error_scaled_frozen_contract_and_soc,54110.01401577442,43651.141213414805,10458.872802359616,68169.34976386225,61241.74713052891,6927.602633333333,3374.097648620634,2212.5978069653656,42,14,6181.344898483616,6707.177535580926,18945.346065711725,15461.05138252008,10800.0,10671.865478562686,1200.0,10800.0,1.096737200001371,3.1263880373444413e-13,0,1.5,1.5000000000000002
2025-09-16,greedy,error_scaled_frozen_contract_and_soc,43584.17399970468,43445.80555635468,138.36844335000035,67330.09638324095,60392.08636181238,6938.01002142857,3353.5466992850797,20.121825000000054,2,2,1913.739796781309,548.5155172986499,20435.70064169945,16616.582533252753,10800.0,10729.261096137565,1303.7029457671936,10800.0,0.0004059999919263,2.273736754432321e-13,0,1.5,1.4999999999999998
