date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots
2025-03-17,mpc,continuous_closed_loop,45875.69776914223,44365.32689401246,1510.3708751297645,72861.40968575851,68907.83395480612,3953.5757309523797,2613.511236251985,274.02489761904815,14,8,8241.752631909632,3091.270464877083,20708.609853845333,16764.329800587824,10784.369085401755,10795.084842098306,1471.5912313195763,10800.0,1.4457194999995409,2.2737367544323206e-13,0
2025-03-18,mpc,continuous_closed_loop,48428.03698218505,43096.77544351124,5331.261538673809,70871.89362095046,67035.06971618855,3836.8239047619036,2650.5504142322234,1050.1514404761904,31,10,5761.803405038638,1145.5855620691843,20864.781269638464,16976.083541986303,10795.084842098306,10711.072938121477,1468.9861607431371,10800.0,1.1169940999971004,2.2737367544323206e-13,0
2025-03-19,mpc,continuous_closed_loop,46952.1726800292,43317.784244414914,3634.388435614287,71179.60625952145,67355.93796428335,3823.6682952380934,2696.961684803613,716.281780952381,23,10,6752.56769357648,1631.5208766586566,20875.23814604214,16828.909125803446,10711.072938121477,10799.999352000017,1419.1027721515638,10799.999947686581,1.3137327000004007,2.2737367544323206e-13,0
2025-03-20,mpc,continuous_closed_loop,46752.53348269744,43416.798663899826,3335.7348187976227,70966.6525669561,67092.20962409896,3874.4429428571416,2651.217376471708,759.1962309523817,35,8,4697.30586090837,899.8268103086074,20652.827502311484,16733.073192286643,10799.999352000017,10795.240557095194,1302.0020450525142,10800.0,1.4916268999950262,2.2737367544323206e-13,0
2025-03-21,mpc,continuous_closed_loop,20830.10382392649,18343.559223865777,2486.5446000607126,34388.43237236604,30517.96976046128,3870.4626119047607,2697.264311197898,616.2956904761901,35,12,4065.5794174727066,15094.034584157105,20319.16209122733,16507.512546681573,10795.240557095194,10740.80583177582,1641.057460253234,10795.240557095194,1.1533619000110775,1.1368683772161603e-13,0
2025-03-22,mpc,continuous_closed_loop,20689.869047261054,18808.563729293932,1881.3053179671233,35158.822243085146,31300.601100228,3858.221142857141,2690.559770415002,436.1361727536734,15,9,3345.862839898605,12509.902154761905,20059.60511724425,16201.611429399274,10740.80583177582,10792.659960185338,1299.3544629629641,10799.999982275423,1.4180324000044493,1.1368683772161603e-13,0
2025-03-23,mpc,continuous_closed_loop,45639.1368299359,41810.592668337085,3828.544161598808,68767.23595282284,64895.08078853713,3872.155164285713,2724.636121769286,751.0878357142853,32,10,4934.693600190157,1866.702166605813,20740.012907585686,16792.80500251119,10792.659960185338,10799.999352000017,1367.533916780147,10800.0,1.3414524999971036,1.1368683772161603e-13,0
2025-03-24,mpc,continuous_closed_loop,43754.65693687212,41434.24853285565,2320.408404016465,67906.36212706874,63954.11587944969,3952.2462476190462,2692.5570164508736,555.9062657143047,29,14,4768.333585686927,1953.4444154131663,20377.290944822387,16635.29763647277,10799.999352000017,10655.89716181487,1269.3632513227515,10799.999352000017,1.2375852999975905,2.2737367544323206e-13,0
2025-03-25,mpc,continuous_closed_loop,45687.69020010266,41132.39032200146,4555.299878101196,67649.02556735027,63745.00999354075,3904.015573809522,2738.4124738464698,1005.508554761906,45,19,2934.7413832374077,782.1342716833642,20640.23643095816,16652.702680433416,10655.89716181487,10729.106971417861,1315.2027092655155,10785.72047533561,1.4426899999962188,2.2737367544323206e-13,0
2025-03-26,mpc,continuous_closed_loop,43523.98701101497,41136.00155353401,2387.98545748095,67652.11355536594,63549.15313631833,4102.960419047619,2718.9739521136107,477.22848333333275,29,11,5518.094836101472,3118.4791307525265,20515.127624996243,16614.914419817625,10729.106971417861,10731.705811894893,1386.4642825343192,10782.46313513557,1.164500599988969,2.2737367544323206e-13,0
